contest_key,contest,category_key,category,county,county_eid,county_cid,county_precincts_total,county_precincts_reporting,county_total_votes,candidate_index,candidate,party,votes,pct
1300,"STATE SENATOR, 14th Senatorial District",C_0,Results,Mineral,122795,0013,24,24,11625,0,RANDY E. SMITH,REP,10360,89.11827956989248
1300,"STATE SENATOR, 14th Senatorial District",C_0,Results,Mineral,122795,0013,24,24,11625,1,BETSY ORNDOFF-SAYERS,MTN,1265,10.881720430107526
1300,"STATE SENATOR, 14th Senatorial District",C_0,Results,Preston,122805,0013,28,28,13203,0,RANDY E. SMITH,REP,11935,90.3961220934636
1300,"STATE SENATOR, 14th Senatorial District",C_0,Results,Preston,122805,0013,28,28,13203,1,BETSY ORNDOFF-SAYERS,MTN,1268,9.603877906536393
1300,"STATE SENATOR, 14th Senatorial District",C_0,Results,Taylor,122812,0014,9,9,3085,0,RANDY E. SMITH,REP,2681,86.90437601296597
1300,"STATE SENATOR, 14th Senatorial District",C_0,Results,Taylor,122812,0014,9,9,3085,1,BETSY ORNDOFF-SAYERS,MTN,404,13.095623987034037
1300,"STATE SENATOR, 14th Senatorial District",C_0,Results,Tucker,122813,0013,9,9,3169,0,RANDY E. SMITH,REP,2685,84.72704323130324
1300,"STATE SENATOR, 14th Senatorial District",C_0,Results,Tucker,122813,0013,9,9,3169,1,BETSY ORNDOFF-SAYERS,MTN,484,15.27295676869675
1350,"STATE SENATOR, 15th Senatorial District",C_0,Results,Berkeley,122768,0013,45,45,30752,0,THOMAS (TOM) WILLIS,REP,22046,71.68964620187305
1350,"STATE SENATOR, 15th Senatorial District",C_0,Results,Berkeley,122768,0013,45,45,30752,1,ANTHONY MURRAY,DEM,8706,28.310353798126954
1350,"STATE SENATOR, 15th Senatorial District",C_0,Results,Hampshire,122780,0013,25,25,9954,0,THOMAS (TOM) WILLIS,REP,7285,73.1866586296966
1350,"STATE SENATOR, 15th Senatorial District",C_0,Results,Hampshire,122780,0013,25,25,9954,1,ANTHONY MURRAY,DEM,2669,26.813341370303394
1350,"STATE SENATOR, 15th Senatorial District",C_0,Results,Morgan,122799,0013,13,13,8591,0,THOMAS (TOM) WILLIS,REP,6648,77.38330811314165
1350,"STATE SENATOR, 15th Senatorial District",C_0,Results,Morgan,122799,0013,13,13,8591,1,ANTHONY MURRAY,DEM,1943,22.61669188685834
1400,"STATE SENATOR, 16th Senatorial District",C_0,Results,Berkeley,122768,0014,35,35,23213,0,PATRICIA RUCKER,REP,14782,63.67983457545341
1400,"STATE SENATOR, 16th Senatorial District",C_0,Results,Berkeley,122768,0014,35,35,23213,1,JOHN DOYLE,DEM,8431,36.32016542454659
1400,"STATE SENATOR, 16th Senatorial District",C_0,Results,Jefferson,122785,0013,28,28,28435,0,PATRICIA RUCKER,REP,16221,57.04589414454018
1400,"STATE SENATOR, 16th Senatorial District",C_0,Results,Jefferson,122785,0013,28,28,28435,1,JOHN DOYLE,DEM,12214,42.95410585545982
1450,"STATE SENATOR, 17th Senatorial District",C_0,Results,Kanawha,122786,0015,97,97,41903,0,ERIC NELSON,REP,26931,64.26986134644298
1450,"STATE SENATOR, 17th Senatorial District",C_0,Results,Kanawha,122786,0015,97,97,41903,1,BIL LEPP,DEM,14972,35.73013865355703
1500,"HOUSE OF DELEGATES, 1st District",C_0,Results,Brooke,122771,0014,2,2,502,0,PAT McGEEHAN,REP,502,100.0
1500,"HOUSE OF DELEGATES, 1st District",C_0,Results,Hancock,122781,0014,15,15,7187,0,PAT McGEEHAN,REP,7187,100.0
1550,"HOUSE OF DELEGATES, 2nd District",C_0,Results,Brooke,122771,0015,8,8,3109,0,MARK ZATEZALO,REP,2193,70.53715020907045
1550,"HOUSE OF DELEGATES, 2nd District",C_0,Results,Brooke,122771,0015,8,8,3109,1,OLIVIA  DOWLER,DEM,916,29.462849790929557
1550,"HOUSE OF DELEGATES, 2nd District",C_0,Results,Hancock,122781,0015,9,9,4519,0,MARK ZATEZALO,REP,3013,66.67404292985174
1550,"HOUSE OF DELEGATES, 2nd District",C_0,Results,Hancock,122781,0015,9,9,4519,1,OLIVIA  DOWLER,DEM,1506,33.32595707014826
1600,"HOUSE OF DELEGATES, 3rd District",C_0,Results,Brooke,122771,0016,11,11,5703,0,JIMMY WILLIS,REP,4121,72.26021392249693
1600,"HOUSE OF DELEGATES, 3rd District",C_0,Results,Brooke,122771,0016,11,11,5703,1,DAVID CANTRELL,DEM,1582,27.73978607750307
1600,"HOUSE OF DELEGATES, 3rd District",C_0,Results,Ohio,122801,0014,5,5,1747,0,JIMMY WILLIS,REP,1007,57.64167143674871
1600,"HOUSE OF DELEGATES, 3rd District",C_0,Results,Ohio,122801,0014,5,5,1747,1,DAVID CANTRELL,DEM,740,42.358328563251284
1650,"HOUSE OF DELEGATES, 4th District",C_0,Results,Ohio,122801,0015,18,18,9084,0,BILL FLANIGAN,REP,5991,65.95112285336856
1650,"HOUSE OF DELEGATES, 4th District",C_0,Results,Ohio,122801,0015,18,18,9084,1,JONATHAN “JOHNNY” HAUGHT,DEM,3093,34.04887714663144
1700,"HOUSE OF DELEGATES, 5th District",C_0,Results,Ohio,122801,0016,17,17,7219,0,SHAWN FLUHARTY,DEM,4135,57.27940157916609
1700,"HOUSE OF DELEGATES, 5th District",C_0,Results,Ohio,122801,0016,17,17,7219,1,THOMAS M. SALKOVICK,REP,3084,42.72059842083391
1750,"HOUSE OF DELEGATES, 6th District",C_0,Results,Marshall,122791,0015,19,19,8126,0,JEFF STEPHENS,REP,4560,56.11617031749938
1750,"HOUSE OF DELEGATES, 6th District",C_0,Results,Marshall,122791,0015,19,19,8126,1,CODY CUMPSTON,DEM,3566,43.88382968250061
1800,"HOUSE OF DELEGATES, 7th District",C_0,Results,Marshall,122791,0016,16,16,4768,0,CHARLES R. SHEEDY SR.,REP,3672,77.01342281879194
1800,"HOUSE OF DELEGATES, 7th District",C_0,Results,Marshall,122791,0016,16,16,4768,1,DEVON  TENNANT,DEM,1096,22.986577181208055
1800,"HOUSE OF DELEGATES, 7th District",C_0,Results,Wetzel,122818,0014,8,8,2767,0,CHARLES R. SHEEDY SR.,REP,1434,51.82508131550415
1800,"HOUSE OF DELEGATES, 7th District",C_0,Results,Wetzel,122818,0014,8,8,2767,1,DEVON  TENNANT,DEM,1333,48.17491868449584
1850,"HOUSE OF DELEGATES, 8th District",C_0,Results,Doddridge,122775,0014,12,12,2590,0,DAVID L. KELLY,REP,2590,100.0
1850,"HOUSE OF DELEGATES, 8th District",C_0,Results,Tyler,122814,0014,6,6,2123,0,DAVID L. KELLY,REP,2123,100.0
1850,"HOUSE OF DELEGATES, 8th District",C_0,Results,Wetzel,122818,0015,8,8,1824,0,DAVID L. KELLY,REP,1824,100.0
1900,"HOUSE OF DELEGATES, 9th District",C_0,Results,Pleasants,122803,0014,10,10,2966,0,TRENTON CARL BARNHART,REP,2966,100.0
1900,"HOUSE OF DELEGATES, 9th District",C_0,Results,Ritchie,122809,0014,9,9,3489,0,TRENTON CARL BARNHART,REP,3489,100.0
1900,"HOUSE OF DELEGATES, 9th District",C_0,Results,Tyler,122814,0015,4,4,1020,0,TRENTON CARL BARNHART,REP,1020,100.0
1950,"HOUSE OF DELEGATES, 10th District",C_0,Results,Wood,122820,0014,17,17,7020,0,BILL ANDERSON,REP,7020,100.0
2000,"HOUSE OF DELEGATES, 11th District",C_0,Results,Wood,122820,0015,13,13,6272,0,BOB FEHRENBACHER,REP,6272,100.0
2050,"HOUSE OF DELEGATES, 12th District",C_0,Results,Wood,122820,0016,14,14,4847,0,VERNON CRISS,REP,4847,100.0
2100,"HOUSE OF DELEGATES, 13th District",C_0,Results,Wood,122820,0017,13,13,5883,0,SCOT HECKERT,REP,5883,100.0
2150,"HOUSE OF DELEGATES, 14th District",C_0,Results,Wirt,122819,0014,3,3,638,0,DAVE FOGGIN,REP,433,67.86833855799374
2150,"HOUSE OF DELEGATES, 14th District",C_0,Results,Wirt,122819,0014,3,3,638,1,JIM  MARION,DEM,205,32.13166144200627
2150,"HOUSE OF DELEGATES, 14th District",C_0,Results,Wood,122820,0018,13,13,7394,0,DAVE FOGGIN,REP,5713,77.26535028401406
2150,"HOUSE OF DELEGATES, 14th District",C_0,Results,Wood,122820,0018,13,13,7394,1,JIM  MARION,DEM,1681,22.734649715985935
2200,"HOUSE OF DELEGATES, 15th District",C_0,Results,Roane,122810,0014,18,18,5369,0,ERICA J. MOORE,REP,4333,80.70404172099087
2200,"HOUSE OF DELEGATES, 15th District",C_0,Results,Roane,122810,0014,18,18,5369,1,JULIANNA PENFOLD,DEM,1036,19.295958279009128
2200,"HOUSE OF DELEGATES, 15th District",C_0,Results,Wirt,122819,0015,7,7,1785,0,ERICA J. MOORE,REP,1536,86.05042016806723
2200,"HOUSE OF DELEGATES, 15th District",C_0,Results,Wirt,122819,0015,7,7,1785,1,JULIANNA PENFOLD,DEM,249,13.949579831932773
2250,"HOUSE OF DELEGATES, 16th District",C_0,Results,Jackson,122784,0015,20,20,7482,0,FREDERICK HAPPY JOE PARSONS,REP,7482,100.0
2300,"HOUSE OF DELEGATES, 17th District",C_0,Results,Jackson,122784,0016,10,10,3365,0,JONATHAN ADAM PINSON,REP,3365,100.0
2300,"HOUSE OF DELEGATES, 17th District",C_0,Results,Mason,122792,0014,10,10,3274,0,JONATHAN ADAM PINSON,REP,3274,100.0
2350,"HOUSE OF DELEGATES, 18th District",C_0,Results,Mason,122792,0015,20,20,6521,0,JIM BUTLER,REP,4696,72.01349486275112
2350,"HOUSE OF DELEGATES, 18th District",C_0,Results,Mason,122792,0015,20,20,6521,1,ANDREA MEADOWS,DEM,1825,27.98650513724889
2350,"HOUSE OF DELEGATES, 18th District",C_0,Results,Putnam,122806,0015,1,1,484,0,JIM BUTLER,REP,327,67.56198347107438
2350,"HOUSE OF DELEGATES, 18th District",C_0,Results,Putnam,122806,0015,1,1,484,1,ANDREA MEADOWS,DEM,157,32.438016528925615
2400,"HOUSE OF DELEGATES, 19th District",C_0,Results,Putnam,122806,0016,19,19,6560,0,KATHIE HESS CROUSE,REP,6560,100.0
2450,"HOUSE OF DELEGATES, 20th District",C_0,Results,Putnam,122806,0017,12,12,9238,0,SARAH DRENNAN,REP,6617,71.62805802121672
2450,"HOUSE OF DELEGATES, 20th District",C_0,Results,Putnam,122806,0017,12,12,9238,1,STEVE PATRICK,DEM,2621,28.371941978783287
2500,"HOUSE OF DELEGATES, 21st District",C_0,Results,Putnam,122806,0018,14,14,8501,0,JARRED CANNON,REP,5865,68.99188330784614
2500,"HOUSE OF DELEGATES, 21st District",C_0,Results,Putnam,122806,0018,14,14,8501,1,MICHAEL MOSTELLER II,DEM,2636,31.008116692153862
2550,"HOUSE OF DELEGATES, 22nd District",C_0,Results,Cabell,122772,0015,11,11,6091,0,DANIEL LINVILLE,REP,6091,100.0
2600,"HOUSE OF DELEGATES, 23rd District",C_0,Results,Cabell,122772,0016,10,10,6843,0,EVAN WORRELL,REP,5170,75.55165862925617
2600,"HOUSE OF DELEGATES, 23rd District",C_0,Results,Cabell,122772,0016,10,10,6843,1,AMANDA BETH BEACH-BURGE,DEM,1673,24.448341370743826
2650,"HOUSE OF DELEGATES, 24th District",C_0,Results,Cabell,122772,0017,15,15,5486,0,PATRICK LUCAS,REP,3134,57.127232956616844
2650,"HOUSE OF DELEGATES, 24th District",C_0,Results,Cabell,122772,0017,15,15,5486,1,BILLY WRAY,DEM,2352,42.872767043383156
2700,"HOUSE OF DELEGATES, 25th District",C_0,Results,Cabell,122772,0018,12,12,4975,0,SEAN HORNBUCKLE,DEM,3699,74.35175879396985
2700,"HOUSE OF DELEGATES, 25th District",C_0,Results,Cabell,122772,0018,12,12,4975,1,CONNIE BEATY,REP,1276,25.648241206030153
2750,"HOUSE OF DELEGATES, 26th District",C_0,Results,Cabell,122772,0019,14,14,6046,0,MATTHEW ROHRBACH,REP,6046,100.0
2800,"HOUSE OF DELEGATES, 27th District",C_0,Results,Cabell,122772,0020,6,6,2100,0,MICHAEL D. AMOS,REP,1201,57.19047619047619
2800,"HOUSE OF DELEGATES, 27th District",C_0,Results,Cabell,122772,0020,6,6,2100,1,GINA MILUM,DEM,729,34.714285714285715
2800,"HOUSE OF DELEGATES, 27th District",C_0,Results,Cabell,122772,0020,6,6,2100,2,CRAIG CARPENTER II,LBN,170,8.095238095238095
2800,"HOUSE OF DELEGATES, 27th District",C_0,Results,Wayne,122816,0015,10,10,3990,0,MICHAEL D. AMOS,REP,2691,67.44360902255639
2800,"HOUSE OF DELEGATES, 27th District",C_0,Results,Wayne,122816,0015,10,10,3990,1,GINA MILUM,DEM,1181,29.598997493734338
2800,"HOUSE OF DELEGATES, 27th District",C_0,Results,Wayne,122816,0015,10,10,3990,2,CRAIG CARPENTER II,LBN,118,2.9573934837092732
2850,"HOUSE OF DELEGATES, 28th District",C_0,Results,Wayne,122816,0016,15,15,6126,0,RYAN BROWNING,REP,6126,100.0
2900,"HOUSE OF DELEGATES, 29th District",C_0,Results,Mingo,122796,0014,6,6,1973,0,HENRY CORBY DILLON,REP,1166,59.097820577800306
2900,"HOUSE OF DELEGATES, 29th District",C_0,Results,Mingo,122796,0014,6,6,1973,1,WAYNE BUG WILLIAMSON,DEM,807,40.902179422199694
2900,"HOUSE OF DELEGATES, 29th District",C_0,Results,Wayne,122816,0017,13,13,3616,0,HENRY CORBY DILLON,REP,2231,61.69800884955752
2900,"HOUSE OF DELEGATES, 29th District",C_0,Results,Wayne,122816,0017,13,13,3616,1,WAYNE BUG WILLIAMSON,DEM,1385,38.301991150442475
2950,"HOUSE OF DELEGATES, 30th District",C_0,Results,Lincoln,122788,0014,13,13,6277,0,JEFF ELDRIDGE,REP,4533,72.21602676437789
2950,"HOUSE OF DELEGATES, 30th District",C_0,Results,Lincoln,122788,0014,13,13,6277,1,BRITNEY BROGAN,DEM,1744,27.78397323562211
3000,"HOUSE OF DELEGATES, 31st District",C_0,Results,Boone,122769,0014,4,4,997,0,MARGITTA MAZZOCCHI,REP,997,100.0
3000,"HOUSE OF DELEGATES, 31st District",C_0,Results,Lincoln,122788,0015,1,1,461,0,MARGITTA MAZZOCCHI,REP,461,100.0
3000,"HOUSE OF DELEGATES, 31st District",C_0,Results,Logan,122789,0014,14,14,3807,0,MARGITTA MAZZOCCHI,REP,3807,100.0
3050,"HOUSE OF DELEGATES, 32nd District",C_0,Results,Boone,122769,0015,22,22,6703,0,JOSH HOLSTEIN,REP,4909,73.23586453826645
3050,"HOUSE OF DELEGATES, 32nd District",C_0,Results,Boone,122769,0015,22,22,6703,1,APRIL D. ESTEP,DEM,1794,26.764135461733552
3100,"HOUSE OF DELEGATES, 33rd District",C_0,Results,Logan,122789,0015,20,20,5280,0,JORDAN BRIDGES,REP,5280,100.0
3150,"HOUSE OF DELEGATES, 34th District",C_0,Results,McDowell,122793,0014,1,1,54,0,MARK DEAN,REP,54,100.0
3150,"HOUSE OF DELEGATES, 34th District",C_0,Results,Mingo,122796,0015,22,22,5329,0,MARK DEAN,REP,5329,100.0
3200,"HOUSE OF DELEGATES, 35th District",C_0,Results,Wyoming,122821,0014,22,22,5579,0,ADAM VANCE,REP,5579,100.0
3250,"HOUSE OF DELEGATES, 36th District",C_0,Results,McDowell,122793,0015,32,32,4951,0,S. DAVID GREEN,REP,3668,74.08604322359119
3250,"HOUSE OF DELEGATES, 36th District",C_0,Results,McDowell,122793,0015,32,32,4951,1,TIFFANY CLEMINS,DEM,1283,25.91395677640881
3300,"HOUSE OF DELEGATES, 37th District",C_0,Results,Mercer,122794,0014,16,16,6569,0,MARTY GEARHEART,REP,4851,73.84685644694778
3300,"HOUSE OF DELEGATES, 37th District",C_0,Results,Mercer,122794,0014,16,16,6569,1,POLLA McCLELLAN RUMBERG,DEM,1718,26.153143553052217
3350,"HOUSE OF DELEGATES, 38th District",C_0,Results,Mercer,122794,0015,12,12,7191,0,JOE C. ELLINGTON JR.,REP,5410,75.23293005145321
3350,"HOUSE OF DELEGATES, 38th District",C_0,Results,Mercer,122794,0015,12,12,7191,1,RANDA D. FAULKNER,DEM,1781,24.767069948546794
3400,"HOUSE OF DELEGATES, 39th District",C_0,Results,Mercer,122794,0016,13,13,7336,0,DOUG SMITH,REP,5958,81.21592148309705
3400,"HOUSE OF DELEGATES, 39th District",C_0,Results,Mercer,122794,0016,13,13,7336,1,NEAL VESTAL,DEM,1378,18.784078516902945
3450,"HOUSE OF DELEGATES, 40th District",C_0,Results,Monroe,122798,0014,10,10,6089,0,ROY G. COOPER,REP,4509,74.05156840203647
3450,"HOUSE OF DELEGATES, 40th District",C_0,Results,Monroe,122798,0014,10,10,6089,1,JAMES W. “JIM” McNEELY,DEM,1580,25.94843159796354
3450,"HOUSE OF DELEGATES, 40th District",C_0,Results,Summers,122811,0014,7,7,2399,0,ROY G. COOPER,REP,1669,69.57065443934974
3450,"HOUSE OF DELEGATES, 40th District",C_0,Results,Summers,122811,0014,7,7,2399,1,JAMES W. “JIM” McNEELY,DEM,730,30.429345560650273
3500,"HOUSE OF DELEGATES, 41st District",C_0,Results,Mercer,122794,0017,3,3,1536,0,JORDAN ALLEN MAYNOR,REP,1122,73.046875
3500,"HOUSE OF DELEGATES, 41st District",C_0,Results,Mercer,122794,0017,3,3,1536,1,ANNA WHITE FERRARACCIO,DEM,414,26.953125
3500,"HOUSE OF DELEGATES, 41st District",C_0,Results,Raleigh,122807,0014,8,8,4748,0,JORDAN ALLEN MAYNOR,REP,4045,85.1937657961247
3500,"HOUSE OF DELEGATES, 41st District",C_0,Results,Raleigh,122807,0014,8,8,4748,1,ANNA WHITE FERRARACCIO,DEM,703,14.806234203875315
3500,"HOUSE OF DELEGATES, 41st District",C_0,Results,Summers,122811,0015,7,7,2525,0,JORDAN ALLEN MAYNOR,REP,1793,71.00990099009901
3500,"HOUSE OF DELEGATES, 41st District",C_0,Results,Summers,122811,0015,7,7,2525,1,ANNA WHITE FERRARACCIO,DEM,732,28.990099009900987
3550,"HOUSE OF DELEGATES, 42nd District",C_0,Results,Raleigh,122807,0015,15,15,7700,0,BRANDON STEELE,REP,5929,77.0
3550,"HOUSE OF DELEGATES, 42nd District",C_0,Results,Raleigh,122807,0015,15,15,7700,1,ADDAM GIBSON,DEM,1771,23.0
3600,"HOUSE OF DELEGATES, 43rd District",C_0,Results,Raleigh,122807,0016,16,16,5349,0,CHRISTOPHER TONEY,REP,5349,100.0
3600,"HOUSE OF DELEGATES, 43rd District",C_0,Results,Wyoming,122821,0015,4,4,1016,0,CHRISTOPHER TONEY,REP,1016,100.0
3650,"HOUSE OF DELEGATES, 44th District",C_0,Results,Raleigh,122807,0017,13,13,6799,0,CARL BILL ROOP,REP,3883,57.11133990292691
3650,"HOUSE OF DELEGATES, 44th District",C_0,Results,Raleigh,122807,0017,13,13,6799,1,TONY O. MARTIN,DEM,2916,42.8886600970731
3700,"HOUSE OF DELEGATES, 45th District",C_0,Results,Fayette,122776,0015,6,6,1287,0,ERIC BROOKS,REP,1287,100.0
3700,"HOUSE OF DELEGATES, 45th District",C_0,Results,Raleigh,122807,0018,8,8,3704,0,ERIC BROOKS,REP,3704,100.0
3750,"HOUSE OF DELEGATES, 46th District",C_0,Results,Greenbrier,122779,0014,12,12,6344,0,JEFF CAMPBELL,REP,4537,71.51639344262296
3750,"HOUSE OF DELEGATES, 46th District",C_0,Results,Greenbrier,122779,0014,12,12,6344,1,PAUL S. DETCH,DEM,1807,28.48360655737705
3750,"HOUSE OF DELEGATES, 46th District",C_0,Results,Pocahontas,122804,0014,7,7,1689,0,JEFF CAMPBELL,REP,1177,69.68620485494375
3750,"HOUSE OF DELEGATES, 46th District",C_0,Results,Pocahontas,122804,0014,7,7,1689,1,PAUL S. DETCH,DEM,512,30.313795145056243
3800,"HOUSE OF DELEGATES, 47th District",C_0,Results,Greenbrier,122779,0015,14,14,7679,0,RAY CANTERBURY,REP,5491,71.50670660242218
3800,"HOUSE OF DELEGATES, 47th District",C_0,Results,Greenbrier,122779,0015,14,14,7679,1,KAYLA M. McCOY,DEM,2188,28.49329339757781
3800,"HOUSE OF DELEGATES, 47th District",C_0,Results,Monroe,122798,0015,1,1,44,0,RAY CANTERBURY,REP,25,56.81818181818182
3800,"HOUSE OF DELEGATES, 47th District",C_0,Results,Monroe,122798,0015,1,1,44,1,KAYLA M. McCOY,DEM,19,43.18181818181818
3850,"HOUSE OF DELEGATES, 48th District",C_0,Results,Greenbrier,122779,0016,2,2,465,0,THOMAS CLARK,REP,346,74.40860215053763
3850,"HOUSE OF DELEGATES, 48th District",C_0,Results,Greenbrier,122779,0016,2,2,465,1,DEVIN C. SPINKS,DEM,119,25.591397849462368
3850,"HOUSE OF DELEGATES, 48th District",C_0,Results,Nicholas,122800,0014,10,10,2652,0,THOMAS CLARK,REP,1716,64.70588235294117
3850,"HOUSE OF DELEGATES, 48th District",C_0,Results,Nicholas,122800,0014,10,10,2652,1,DEVIN C. SPINKS,DEM,936,35.294117647058826
3850,"HOUSE OF DELEGATES, 48th District",C_0,Results,Webster,122817,0014,12,12,2909,0,THOMAS CLARK,REP,2484,85.39016844276384
3850,"HOUSE OF DELEGATES, 48th District",C_0,Results,Webster,122817,0014,12,12,2909,1,DEVIN C. SPINKS,DEM,425,14.609831557236163
3900,"HOUSE OF DELEGATES, 49th District",C_0,Results,Nicholas,122800,0015,18,18,6926,0,STANLEY S. ADKINS,REP,5290,76.37886225815767
3900,"HOUSE OF DELEGATES, 49th District",C_0,Results,Nicholas,122800,0015,18,18,6926,1,JEAN NUTTER,DEM,1636,23.621137741842333
3950,"HOUSE OF DELEGATES, 50th District",C_0,Results,Fayette,122776,0016,16,16,5914,0,DAVID “ELLIOTT” PRITT,REP,3928,66.41866756848157
3950,"HOUSE OF DELEGATES, 50th District",C_0,Results,Fayette,122776,0016,16,16,5914,1,JERRY L. ALLEN,DEM,1587,26.834629692255664
3950,"HOUSE OF DELEGATES, 50th District",C_0,Results,Fayette,122776,0016,16,16,5914,2,SCOTTY BOWMAN,,399,6.7467027392627665
4000,"HOUSE OF DELEGATES, 51st District",C_0,Results,Fayette,122776,0017,17,17,7278,0,MARSHALL W. CLAY,REP,4882,67.0788678208299
4000,"HOUSE OF DELEGATES, 51st District",C_0,Results,Fayette,122776,0017,17,17,7278,1,MELISSA J. COLAGROSSO,DEM,2396,32.9211321791701
4050,"HOUSE OF DELEGATES, 52nd District",C_0,Results,Fayette,122776,0018,1,1,221,0,TRESA HOWELL,REP,114,51.58371040723983
4050,"HOUSE OF DELEGATES, 52nd District",C_0,Results,Fayette,122776,0018,1,1,221,1, THOMAS JONES,DEM,107,48.41628959276018
4050,"HOUSE OF DELEGATES, 52nd District",C_0,Results,Kanawha,122786,0016,24,24,6561,0,TRESA HOWELL,REP,3974,60.57003505563176
4050,"HOUSE OF DELEGATES, 52nd District",C_0,Results,Kanawha,122786,0016,24,24,6561,1, THOMAS JONES,DEM,2587,39.42996494436824
4100,"HOUSE OF DELEGATES, 53rd District",C_0,Results,Kanawha,122786,0017,21,21,6500,0,TRISTAN  LEAVITT,REP,3893,59.89230769230769
4100,"HOUSE OF DELEGATES, 53rd District",C_0,Results,Kanawha,122786,0017,21,21,6500,1,CHRIS  SMITH,DEM,2607,40.107692307692304
4150,"HOUSE OF DELEGATES, 54th District",C_0,Results,Kanawha,122786,0018,15,15,6157,0,MIKE PUSHKIN,DEM,4611,74.8903686860484
4150,"HOUSE OF DELEGATES, 54th District",C_0,Results,Kanawha,122786,0018,15,15,6157,1,JULIEN AKLEI,REP,1546,25.109631313951603
4200,"HOUSE OF DELEGATES, 55th District",C_0,Results,Kanawha,122786,0019,20,20,8245,0,JB AKERS,REP,4926,59.74530018192844
4200,"HOUSE OF DELEGATES, 55th District",C_0,Results,Kanawha,122786,0019,20,20,8245,1,LINDA BODIE,DEM,3319,40.25469981807156
4250,"HOUSE OF DELEGATES, 56th District",C_0,Results,Kanawha,122786,0020,17,17,8085,0,KAYLA YOUNG,DEM,4198,51.923314780457645
4250,"HOUSE OF DELEGATES, 56th District",C_0,Results,Kanawha,122786,0020,17,17,8085,1,ANDREW G. ANDERSON,REP,3887,48.07668521954236
4300,"HOUSE OF DELEGATES, 57th District",C_0,Results,Kanawha,122786,0021,22,22,7293,0,HOLLIS T. LEWIS,DEM,4006,54.929384341149046
4300,"HOUSE OF DELEGATES, 57th District",C_0,Results,Kanawha,122786,0021,22,22,7293,1,MARK  CARTER,REP,3287,45.070615658850954
4350,"HOUSE OF DELEGATES, 58th District",C_0,Results,Kanawha,122786,0022,20,20,5842,0,WALTER HALL,REP,5842,100.0
4400,"HOUSE OF DELEGATES, 59th District",C_0,Results,Kanawha,122786,0023,13,13,5636,0,ANDY SHAMBLIN,REP,5636,100.0
4450,"HOUSE OF DELEGATES, 60th District",C_0,Results,Kanawha,122786,0024,20,20,6346,0,DANA FERRELL,REP,6346,100.0
4500,"HOUSE OF DELEGATES, 61st District",C_0,Results,Kanawha,122786,0025,12,12,6328,0,DEAN JEFFRIES,REP,6328,100.0
4550,"HOUSE OF DELEGATES, 62nd District",C_0,Results,Calhoun,122773,0014,10,10,2431,0,ROGER  HANSHAW,REP,2431,100.0
4550,"HOUSE OF DELEGATES, 62nd District",C_0,Results,Clay,122774,0014,11,11,2781,0,ROGER  HANSHAW,REP,2781,100.0
4550,"HOUSE OF DELEGATES, 62nd District",C_0,Results,Gilmer,122777,0014,7,7,1012,0,ROGER  HANSHAW,REP,1012,100.0
4600,"HOUSE OF DELEGATES, 63rd District",C_0,Results,Braxton,122770,0014,18,18,4583,0,LORI COWGER DITTMAN,REP,4583,100.0
4600,"HOUSE OF DELEGATES, 63rd District",C_0,Results,Gilmer,122777,0015,3,3,918,0,LORI COWGER DITTMAN,REP,918,100.0
4650,"HOUSE OF DELEGATES, 64th District",C_0,Results,Lewis,122787,0014,21,21,5523,0,ADAM BURKHAMMER,REP,5523,100.0
4650,"HOUSE OF DELEGATES, 64th District",C_0,Results,Upshur,122815,0014,2,2,951,0,ADAM BURKHAMMER,REP,951,100.0
4700,"HOUSE OF DELEGATES, 65th District",C_0,Results,Upshur,122815,0015,16,16,6895,0,CARL “ROBBIE” MARTIN,REP,5321,77.1718636693256
4700,"HOUSE OF DELEGATES, 65th District",C_0,Results,Upshur,122815,0015,16,16,6895,1,MATTHEW KERNER,DEM,1574,22.8281363306744
4750,"HOUSE OF DELEGATES, 66th District",C_0,Results,Pocahontas,122804,0015,9,9,1951,0,JONATHAN B. KYLE,REP,1379,70.6817016914403
4750,"HOUSE OF DELEGATES, 66th District",C_0,Results,Pocahontas,122804,0015,9,9,1951,1,DAMA M. NESTOR,DEM,572,29.318298308559715
4750,"HOUSE OF DELEGATES, 66th District",C_0,Results,Randolph,122808,0014,12,12,4918,0,JONATHAN B. KYLE,REP,3447,70.0894672631151
4750,"HOUSE OF DELEGATES, 66th District",C_0,Results,Randolph,122808,0014,12,12,4918,1,DAMA M. NESTOR,DEM,1471,29.910532736884914
4800,"HOUSE OF DELEGATES, 67th District",C_0,Results,Pendleton,122802,0014,5,5,1753,0,ELIAS COOP-GONZALEZ,REP,1241,70.79292641186538
4800,"HOUSE OF DELEGATES, 67th District",C_0,Results,Pendleton,122802,0014,5,5,1753,1,CODY H. THOMPSON,DEM,512,29.207073588134623
4800,"HOUSE OF DELEGATES, 67th District",C_0,Results,Randolph,122808,0015,15,15,6237,0,ELIAS COOP-GONZALEZ,REP,3117,49.97594997594997
4800,"HOUSE OF DELEGATES, 67th District",C_0,Results,Randolph,122808,0015,15,15,6237,1,CODY H. THOMPSON,DEM,3120,50.02405002405003
4850,"HOUSE OF DELEGATES, 68th District",C_0,Results,Barbour,122767,0014,13,13,5472,0,CHRIS PHILLIPS,REP,5472,100.0
